#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Sat Oct 31 16:11:18 EDT 2020,56,56,Assignment4Suite,CacheHeapTest0+ CacheMapTest0+ CacheMapTest1+ CacheTest0+ CacheTest1+ CacheTest2+ CacheTest4+ CacheTest5+ CacheTest6+ CacheTest7+ HeapDelMinTest1+ HeapDelMinTest11+ HeapDelMinTest13+ HeapDelMinTest2+ HeapDelMinTest5+ HeapDelMinTest7+ HeapDelMinTest9+ HeapIncDecEltTest0+ HeapIncDecEltTest1+ HeapIncDecEltTest2+ HeapInsertTest0+ HeapInsertTest1+ HeapInsertTest2+ HeapInsertTest3+ HeapInsertTest4+ , ,CacheHeapTest1- CacheHeapTest2- CacheHeapTest3- CacheMapTest2- CacheMapTest3- CacheTest3- CacheTest8- CacheTest9- HeapDelMinTest0- HeapDelMinTest10- HeapDelMinTest12- HeapDelMinTest14- HeapDelMinTest3- HeapDelMinTest4- HeapDelMinTest6- HeapDelMinTest8- HeapIncDecEltTest3- HeapIncDecEltTest4- HeapIncDecEltTest5- , ,
1,Sun Nov 01 19:48:06 EST 2020,68,12,Assignment4Suite,CacheHeapTest0 CacheHeapTest1+ CacheHeapTest2+ CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest9+ HeapDelMinTest0+ HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4+ HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest3 CacheTest8 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
2,Sun Nov 01 19:48:54 EST 2020,68,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest3 CacheTest8 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
3,Sun Nov 01 19:49:20 EST 2020,68,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest3 CacheTest8 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
4,Sun Nov 01 22:25:00 EST 2020,68,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest3 CacheTest8 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
5,Sun Nov 01 22:25:24 EST 2020,68,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest3 CacheTest8 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
6,Sun Nov 01 22:30:19 EST 2020,70,2,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8+ CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest3 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
7,Sun Nov 01 22:30:32 EST 2020,70,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest3 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
8,Sun Nov 01 22:50:51 EST 2020,72,2,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest3+ CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
9,Sun Nov 01 22:51:17 EST 2020,72,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
10,Sun Nov 01 22:51:45 EST 2020,72,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
11,Sun Nov 01 22:57:55 EST 2020,65,-7,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest3 CacheTest4 CacheTest6 CacheTest7 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest2- CacheTest5- CacheTest8- HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
12,Sun Nov 01 22:58:13 EST 2020,65,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest3 CacheTest4 CacheTest6 CacheTest7 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest2 CacheTest5 CacheTest8 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
13,Sun Nov 01 22:59:07 EST 2020,72,7,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2+ CacheTest3 CacheTest4 CacheTest5+ CacheTest6 CacheTest7 CacheTest8+ CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
14,Sun Nov 01 22:59:55 EST 2020,72,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest2 CacheMapTest3 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
15,Sun Nov 01 23:00:27 EST 2020,75,3,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheMapTest0 CacheMapTest1 CacheMapTest2+ CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest3 CacheMapTest3 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
16,Sun Nov 01 23:05:01 EST 2020,65,-10,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheMapTest0 CacheMapTest1 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest4 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest2- CacheHeapTest3 CacheMapTest2- CacheMapTest3 CacheTest8- CacheTest9- HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest5 , ,
